x	y	cluster	file
-0.08748506893386503	0.18805225962446456	0	Yamaha TG-33/Whistle-02.wav
-7.100557413252078	2.4279529276477083	0	Yamaha TG-33/Ride-02.wav
17.695448006360355	-3.3680970140598436	1	Yamaha TG-33/Bassdrum-01.wav
-15.268526274457699	-2.054683757458202	0	Yamaha TG-33/Snap.wav
5.50850782412367	6.424062380817662	2	Yamaha TG-33/Tom-04.wav
6.882900070876822	6.004264271222665	2	Yamaha TG-33/Snaredrum-03.wav
-11.863867168814107	1.739632975512233	0	Yamaha TG-33/Shaker.wav
-0.13547845010742857	0.2785960851487898	0	Yamaha TG-33/Whistle-01.wav
12.058862378444434	4.1092095047793835	2	Yamaha TG-33/Bongo-01.wav
1.041120373242186	3.9588671704943015	0	Yamaha TG-33/Crash-01.wav
10.808495707431199	-6.904753432113577	1	Yamaha TG-33/Bassdrum-03.wav
-6.316617601993585	2.1507063270305666	0	Yamaha TG-33/Flute.wav
7.617723524196558	9.182085647319658	0	Yamaha TG-33/Snaredrum-04.wav
1.2179033732301296	1.9864068244722461	0	Yamaha TG-33/Unknown.wav
0.6564333342197324	1.5086705492438046	2	Yamaha TG-33/SFX-07.wav
-8.63011471735409	-2.36681650718334	0	Yamaha TG-33/Clave.wav
-7.850406063155141	-0.5518798995725611	0	Yamaha TG-33/Cowbell L.wav
14.170823679637506	2.115108758081295	3	Yamaha TG-33/SFX-08.wav
-5.379862778091496	6.801035664860689	0	Yamaha TG-33/Clap.wav
-12.213305355288778	-5.230838702841281	0	Yamaha TG-33/SFX-02.wav
-1.9379335632166872	-0.30509487614604036	2	Yamaha TG-33/Bongo-02.wav
-8.227433495695704	0.9315301203775298	0	Yamaha TG-33/Tambourine.wav
-0.9841824443629116	0.3372448341602697	0	Yamaha TG-33/SFX-04.wav
10.185780433450073	-0.8158902889081019	3	Yamaha TG-33/Tom-02.wav
12.628634802686499	-3.0648915448615197	3	Yamaha TG-33/Tom-01.wav
-9.512808912887534	-1.2916968325556302	0	Yamaha TG-33/Cowbell H.wav
-2.4442490666237195	4.051009905005781	0	Yamaha TG-33/Timbale.wav
-5.093433736802306	2.068430757249867	0	Yamaha TG-33/Ride-01.wav
1.987004063420418	5.697779201495533	2	Yamaha TG-33/Snaredrum-02.wav
3.8247101658202594	8.832870361547382	0	Yamaha TG-33/Snaredrum-05.wav
-2.153492689311731	-0.9352901035956139	0	Yamaha TG-33/Crash Reverse.wav
1.3740114519424993	0.7690176739123207	0	Yamaha TG-33/SFX-05.wav
17.060145197141544	-0.8027914379526817	3	Yamaha TG-33/SFX-03.wav
-6.045058980851521	2.0514153631645193	0	Yamaha TG-33/Glass-02.wav
-6.022468868300686	-2.449919088870053	0	Yamaha TG-33/SFX-06.wav
8.343648586816013	1.1176798736507647	3	Yamaha TG-33/Tom-06.wav
-3.9379925911085887	0.8705427430009383	0	Yamaha TG-33/Glass-01.wav
8.11843862929021	3.234999574374327	3	Yamaha TG-33/Tom-03.wav
-1.6003515217194924	-0.582081240325252	0	Yamaha TG-33/Triangle-01.wav
-4.76143819685172	0.5066744847487071	0	Yamaha TG-33/Cowbell.wav
12.961453655460014	5.1754785918166615	3	Yamaha TG-33/Snaredrum-01.wav
17.173658911793176	-0.7910973386898303	3	Yamaha TG-33/Bassdrum-02.wav
5.342351202411883	-2.8456890181864534	3	Yamaha TG-33/SFX-01.wav
-2.5191651049149466	-4.837669083814198	0	Yamaha TG-33/Rimshot.wav
-6.004233771564765	-0.7178716191852199	0	Yamaha TG-33/Conga.wav
11.311583941374035	4.076861652328671	3	Yamaha TG-33/Tom-07.wav
-7.585137087441899	-1.922127316653025	0	Yamaha TG-33/Woodblock.wav
8.121383460677098	-10.00039479513346	1	Yamaha TG-33/Bassdrum-04.wav
-6.037180209002436	2.7005631614627523	0	Yamaha TG-33/Crash-02.wav
-5.096381333764231	4.02381446355159	0	Yamaha TG-33/Hat Open.wav
-1.8996155828824581	1.3643813322050982	0	Yamaha TG-33/Triangle-02.wav
13.345806346620519	-1.1931332986055445	3	Roland MC-202/Bassdrum-01.wav
9.367804569815238	-0.11246498839350788	3	Roland MC-202/Bassdrum-03.wav
-0.8381568057151858	6.681055117250799	0	Roland MC-202/Tom H-02.wav
2.291629938301259	3.3697584482170067	0	Roland MC-202/Tom H-04.wav
6.195922502870377	-0.016310334986282756	0	Roland MC-202/Bassdrum-05.wav
9.924828716069811	-1.5475857388461054	1	Roland MC-202/Click.wav
11.118695736425996	0.09781837333456875	3	Roland MC-202/Bassdrum-02.wav
7.511085256718957	-0.3406343237450786	3	Roland MC-202/Bassdrum-04.wav
9.212747023395691	8.941140170849206	2	Roland MC-202/Tom H-03.wav
-9.429230052481655	3.9704656433306473	0	Sequential Circuits TOM/Hat Closed.wav
-1.70044438757651	7.366158417777201	0	Sequential Circuits TOM/Clap.wav
14.589376537610397	-1.3497208610592246	3	Sequential Circuits TOM/Tom-02.wav
14.799078152744968	-2.615054670715879	3	Sequential Circuits TOM/Tom-01.wav
0.9163774821909882	2.5528682357105428	0	Sequential Circuits TOM/Crash.wav
12.567773350216429	6.525414419763099	3	Sequential Circuits TOM/Snaredrum.wav
-1.3850658967314682	4.1129124228565574	0	Sequential Circuits TOM/Hat Open.wav
13.642756066062224	-10.259676366769257	1	Sequential Circuits TOM/Bassdrum.wav
8.811907909805631	5.603834652492647	2	Sequential Circuits Drumtraks/Tom.wav
-7.685089093727151	4.5674349107092596	0	Sequential Circuits Drumtraks/Hat Closed.wav
